No,station_name,lacation,train_num,train_num_count
1556,惠州站,"114.42292632814728,23.157221633600432","['D727', 'D728', 'K1019', 'K1020', 'K105', 'K1171', 'K1172', 'K1173', 'K1174', 'K1281', 'K1282', 'K1283', 'K1284', 'K1309', 'K131', 'K1310', 'K1311', 'K1312', 'K132', 'K133', 'K134', 'K1619', 'K1620', 'K1621', 'K1622', 'K1655', 'K1658', 'K229', 'K230', 'K231', 'K232', 'K297', 'K298', 'K300', 'K33', 'K34', 'K35', 'K36', 'K4035', 'K4038', 'K435', 'K436', 'K437', 'K438', 'K445', 'K446', 'K447', 'K448', 'K567', 'K568', 'K569', 'K570', 'K675', 'K676', 'K677', 'K678', 'K685', 'K686', 'K687', 'K688', 'K725', 'K726', 'K727', 'K728', 'K729', 'K730', 'K731', 'K732', 'K793', 'K794', 'K795', 'K796', 'K821', 'K822', 'K823', 'K824', 'K85', 'K86', 'K87', 'K88', 'K91', 'K92', 'K9221', 'K9222', 'K9223', 'K9224', 'K9241', 'K9242', 'K9243', 'K9244', 'K93', 'K94', 'T101', 'T102', 'T125', 'T126', 'T127', 'T128', 'T211', 'T212', 'T219', 'T220', 'T221', 'T222', 'T395', 'T396', 'T397', 'T398', 'T8365', 'T8366', 'T8367', 'T8368', 'T8379', 'T8380', 'T8381', 'T8382', 'Z145', 'Z146', 'Z147', 'Z148', 'Z181', 'Z182', 'Z183', 'Z184', 'Z185', 'Z186', 'Z187', 'Z188', 'Z331', 'Z332', 'Z333', 'Z334']",132
1557,惠州南站,"114.49902062007521,22.79149218494193","['C7281', 'C7283', 'C7285', 'C7289', 'C7295', 'D2114', 'D2281', 'D2282', 'D2283', 'D2284', 'D2285', 'D2286', 'D2287', 'D2289', 'D2292', 'D2293', 'D2294', 'D2297', 'D2301', 'D2302', 'D2307', 'D2308', 'D2311', 'D2312', 'D2322', 'D2323', 'D2325', 'D2328', 'D2329', 'D2330', 'D2341', 'D2342', 'D2354', 'D2355', 'D2358', 'D2361', 'D2362', 'D2386', 'D2387', 'D2395', 'D2398', 'D2401', 'D2402', 'D2403', 'D2404', 'D2421', 'D2424', 'D2429', 'D2430', 'D2431', 'D2432', 'D3107', 'D3108', 'D3111', 'D3112', 'D3121', 'D3122', 'D3123', 'D3124', 'D3125', 'D3248', 'D3249', 'D3307', 'D3308', 'D3313', 'D3314', 'D3315', 'D3316', 'D3318', 'D3319', 'D3333', 'D3336', 'D3339', 'D3340', 'D3341', 'D3343', 'D3344', 'D3651', 'D3654', 'D3656', 'D3657', 'D4872', 'D4873', 'D672', 'D673', 'D676', 'D684', 'D685', 'D686', 'D687', 'D690', 'D691', 'D695', 'D7109', 'D7110', 'D7111', 'D7112', 'D7113', 'D7116', 'D7118', 'D7119', 'D7121', 'D7122', 'D7123', 'D7124', 'D7125', 'D7126', 'D7127', 'D7128', 'D7141', 'D7142', 'D7143', 'D7144', 'D7146', 'D7147', 'D7149', 'D7152', 'D7157', 'D7160', 'D7161', 'D7162', 'D7163', 'D7164', 'D7165', 'D7168', 'D7169', 'D7172', 'D7173', 'D7174', 'D7175', 'D7176', 'D7177', 'D7180', 'D7182', 'D7183', 'D7309', 'D7311', 'D7315', 'D7316', 'D7331', 'D7332', 'D7341', 'D7413', 'D7414', 'D7415', 'D7416', 'D7423', 'D7430', 'D7431', 'D7441', 'D7442', 'D7443', 'D7444', 'D7445', 'D7448', 'D942', 'D959', 'D960', 'D9706', 'D9753', 'D9754', 'D9755', 'D9756', 'D9796', 'D9797', 'G1175', 'G1178', 'G1601', 'G1607', 'G1608', 'G1609', 'G1610', 'G1623', 'G1626', 'G3141', 'G3142', 'G4313', 'G4316', 'G4514', 'G4515', 'G4516', 'G6003', 'G6004', 'G6005', 'G6006', 'G6082', 'G6083', 'G6086', 'G6087', 'G6313', 'G6314', 'G6315', 'G6316', 'G6317', 'G6318', 'G6319', 'G6320', 'G6325', 'G6328', 'G6329', 'G6330', 'G6331', 'G6332', 'G6341', 'G6344', 'G6354', 'G6355', 'G6358', 'G6359', 'G6362', 'G6363', 'G9602', 'G9603', 'G9604', 'G9641', 'G9642', 'G9643', 'G9644', 'G9668', 'G9669', 'G9680', 'G9681', 'G9682']",223
1558,河唇站,"110.30848874795079,21.70222938571881","['5533', '5536', '5537', '5540', 'K1472', 'K1473', 'K1474', 'K149', 'K229', 'K230', 'K231', 'K232', 'K835', 'K838', 'K871', 'K872', 'K873', 'K874', 'K9314', 'K950', 'K951']",21
1559,惠环站,"114.37228023756587,23.03663344822431","['C7501', 'C7502', 'C7504', 'C7505', 'C7506', 'C7507', 'C7508', 'C7509', 'C7510', 'C7511', 'C7512', 'C7513', 'C7515', 'C7516', 'C7517', 'C7518', 'C7519', 'C7520', 'C7522', 'C7523', 'C7524', 'C7525', 'C7526', 'C7527', 'C7528', 'C7529', 'C7530', 'C7531', 'C7532', 'C7533', 'C7535', 'C7536', 'C7537', 'C7538', 'C7539', 'C7540', 'C7542', 'C7543', 'C7544', 'C7545', 'C7546', 'C7547', 'C7548', 'C7549', 'C7550', 'C7551', 'C7552', 'C7553', 'C7555', 'C7556', 'C7557', 'C7558', 'C7560', 'C7561', 'C7562', 'C7563', 'C7564', 'C7565', 'C7566', 'C7567', 'C7568', 'C7569', 'C7571', 'C7572', 'C7573', 'C7574', 'C7575', 'C7576', 'C7597']",69
1560,花城街站,"113.24326497520369,23.431495980731004","['C4751', 'C4754', 'C4755', 'C4757', 'C4758', 'C4759', 'C4760', 'C4761', 'C4762', 'C4763', 'C4764', 'C4765', 'C4766', 'C4767', 'C4768', 'C4769', 'C4770', 'C4771', 'C4772', 'C4773', 'C4774', 'C4775', 'C4776', 'C4777', 'C4778', 'C4779', 'C4780', 'C4781', 'C4782', 'C4783', 'C4784', 'C4785', 'C4786', 'C4787', 'C4788', 'C4789', 'C4790', 'C4791', 'C4792', 'C4793', 'C4794', 'C4795', 'C4796', 'C4797', 'C4798', 'C4799', 'C4800', 'C4801', 'C4802', 'C4803', 'C4804', 'C4805', 'C4806', 'C4807', 'C4808', 'C4809', 'C4810', 'C4811', 'C4812', 'C4813', 'C4814', 'C4815', 'C4816', 'C4817', 'C4818', 'C4819', 'C4820', 'C4821', 'C4822', 'C4823', 'C4824', 'C4825', 'C4826', 'C4827', 'C4828', 'C4829', 'C4830', 'C4831', 'C4832', 'C4833', 'C4834', 'C4835', 'C4836', 'C4837', 'C4838', 'C4839', 'C4840', 'C4841', 'C4842', 'C4843', 'C4844', 'C4845', 'C4846', 'C4847', 'C4848', 'C4849', 'C4850', 'C4851', 'C4852', 'C4853', 'C4854', 'C4855', 'C4856', 'C4857', 'C4858', 'C4859', 'C4860', 'C4861', 'C4862', 'C4863', 'C4864', 'C4865', 'C4866', 'C4867', 'C4868', 'C4869', 'C4870', 'C4871', 'C4872', 'C4873', 'C4874', 'C4875', 'C4876', 'C4877', 'C4878', 'C4879', 'C4880', 'C4881', 'C4882', 'C4883', 'C4884', 'C4885', 'C4886', 'C4888', 'C4889', 'C4890']",136
1561,虎门北站,"113.67717797707256,22.86546598840561","['C6701', 'C6702', 'C6703', 'C6704', 'C6705', 'C6706', 'C6707', 'C6708', 'C6709', 'C6710', 'C6711', 'C6712', 'C6713', 'C6714', 'C6715', 'C6716', 'C6717', 'C6718', 'C6719', 'C6720', 'C6721', 'C6722', 'C6723', 'C6726', 'C6727', 'C6728', 'C6729', 'C6730', 'C6731', 'C6732', 'C6741', 'C6743', 'C6744', 'C6745', 'C6746', 'C6747', 'C6748', 'C6750', 'C6751', 'C6752', 'C6753', 'C6754', 'C6755', 'C6756', 'C6758', 'C9910', 'C9929', 'C9930']",48
1562,虎门东站,"113.69906698742697,22.83438904423472","['C6701', 'C6703', 'C6704', 'C6705', 'C6706', 'C6707', 'C6708', 'C6709', 'C6710', 'C6711', 'C6712', 'C6713', 'C6714', 'C6715', 'C6716', 'C6717', 'C6718', 'C6719', 'C6720', 'C6721', 'C6723', 'C6726', 'C6727', 'C6728', 'C6729', 'C6730', 'C6731', 'C6741', 'C6743', 'C6744', 'C6745', 'C6746', 'C6747', 'C6748', 'C6750', 'C6751', 'C6752', 'C6753', 'C6754', 'C6755', 'C6756', 'C6758', 'C9910', 'C9929', 'C9930']",45
1563,虎门站,"113.67955255785685,22.866655800003755","['D902', 'D927', 'D932', 'D933', 'G1001', 'G1002', 'G1003', 'G1004', 'G1006', 'G1007', 'G1009', 'G1010', 'G1011', 'G1013', 'G1014', 'G1016', 'G1027', 'G1028', 'G1029', 'G1030', 'G1031', 'G1034', 'G1039', 'G1042', 'G1175', 'G1176', 'G1177', 'G1178', 'G1185', 'G1186', 'G1188', 'G1189', 'G1190', 'G1192', 'G1309', 'G1310', 'G1311', 'G1312', 'G1313', 'G1314', 'G1607', 'G1608', 'G1609', 'G1610', 'G1624', 'G1625', 'G2135', 'G2136', 'G2137', 'G2138', 'G279', 'G280', 'G2895', 'G2896', 'G2903', 'G2906', 'G2908', 'G2909', 'G2918', 'G2919', 'G2921', 'G2924', 'G2925', 'G2928', 'G2961', 'G2962', 'G2963', 'G2964', 'G320', 'G341', 'G342', 'G4160', 'G4161', 'G418', 'G4514', 'G4515', 'G6003', 'G6004', 'G6005', 'G6006', 'G6011', 'G6012', 'G6013', 'G6016', 'G6017', 'G6018', 'G6020', 'G6021', 'G6022', 'G6024', 'G6026', 'G6027', 'G6030', 'G6032', 'G6033', 'G6035', 'G6036', 'G6037', 'G6040', 'G6041', 'G6044', 'G6045', 'G6046', 'G6047', 'G6047', 'G6048', 'G6050', 'G6051', 'G6053', 'G6054', 'G6055', 'G6056', 'G6061', 'G6065', 'G6066', 'G6067', 'G6068', 'G6069', 'G6070', 'G6071', 'G6074', 'G6076', 'G6077', 'G6080', 'G6081', 'G6082', 'G6083', 'G6084', 'G6086', 'G6087', 'G6089', 'G6090', 'G6091', 'G6092', 'G6093', 'G6094', 'G6095', 'G6096', 'G6100', 'G6201', 'G6202', 'G6206', 'G6207', 'G6208', 'G6209', 'G6210', 'G6211', 'G6212', 'G6213', 'G6214', 'G6216', 'G6217', 'G6218', 'G6219', 'G6222', 'G6224', 'G6225', 'G6226', 'G6230', 'G6232', 'G6234', 'G6234', 'G6235', 'G6237', 'G6240', 'G6241', 'G6242', 'G6243', 'G6244', 'G6246', 'G6248', 'G6250', 'G6251', 'G6253', 'G6255', 'G6257', 'G6258', 'G6262', 'G6263', 'G6266', 'G6317', 'G6320', 'G6325', 'G6326', 'G6327', 'G6328', 'G6329', 'G6332', 'G6333', 'G6336', 'G6337', 'G6338', 'G6339', 'G6340', 'G6346', 'G6347', 'G6350', 'G6351', 'G6354', 'G6355', 'G6357', 'G6358', 'G6359', 'G6360', 'G6361', 'G6362', 'G6363', 'G6364', 'G6515', 'G6516', 'G6525', 'G6542', 'G6581', 'G6582', 'G6585', 'G6588', 'G821', 'G822', 'G823', 'G824', 'G825', 'G826', 'G827', 'G828', 'G829', 'G830', 'G831', 'G832', 'G883', 'G9601', 'G9602', 'G9603', 'G9604', 'G9610', 'G9642', 'G9643', 'G9650', 'G9679', 'G9680', 'G9681', 'G9682']",241
1564,江门东站,"113.10995329349772,22.566274311858454","['C6921', 'C6922', 'C6926', 'C6933', 'C6934', 'C6939', 'C6951', 'C6961', 'C6965', 'C7206', 'C7721', 'C7722', 'C7723', 'C7724', 'C7726', 'C7727', 'C7728', 'C7729', 'C7730', 'C7731', 'C7732', 'C7733', 'C7734', 'C7738', 'C7740', 'C7742']",26
1565,建桥站,"116.11893602364997,23.934764001901566","['D7161', 'D7164', 'D7166', 'D7167', 'D7311']",5
1566,江门站,"113.07809596656348,22.493469005825016","['C6901', 'C6902', 'C6903', 'C6904', 'C6905', 'C6906', 'C6907', 'C6909', 'C6910', 'C6911', 'C6912', 'C6913', 'C6914', 'C6916', 'C6918', 'C6919', 'C6920', 'C6921', 'C6922', 'C6924', 'C6925', 'C6926', 'C6927', 'C6928', 'C6929', 'C6933', 'C6934', 'C6935', 'C6937', 'C6938', 'C6939', 'C6940', 'C6941', 'C6942', 'C6943', 'C6944', 'C6945', 'C6946', 'C6947', 'C6948', 'C6949', 'C6950', 'C6951', 'C6953', 'C6954', 'C6956', 'C6957', 'C6958', 'C6959', 'C6960', 'C6961', 'C6962', 'C6963', 'C6964', 'C6965', 'C6966', 'C6969', 'C6970', 'C6972', 'C6973', 'C6981', 'C6982', 'C6984', 'C6985', 'C6988', 'C6989', 'C6994', 'C6997', 'C6999', 'C7201', 'C7202', 'C7203', 'C7204', 'C7205', 'C7208', 'C7209', 'C7210', 'C7211', 'C7212', 'C7213', 'C7721', 'C7722', 'C7723', 'C7724', 'C7725', 'C7726', 'C7728', 'C7729', 'C7730', 'C7731', 'C7732', 'C7733', 'C7734', 'C7735', 'C7736', 'C7737', 'C7738', 'C7740', 'C7742', 'C7743', 'C7744', 'C7745', 'D1761', 'D1762', 'D3817', 'D3820', 'D3850', 'D3851', 'D7555', 'D7556', 'D7557', 'D7558', 'D7559', 'D7560', 'D921', 'D922', 'G2055', 'G2056', 'G2057', 'G2058', 'G6045', 'G6046', 'G6047', 'G6047', 'G6048', 'G6053', 'G6054', 'G6055', 'G6056', 'G6081', 'G6082', 'G6083', 'G6084', 'G6085', 'G6086', 'G6087', 'G6088', 'G6127', 'G6128']",139
1567,揭阳站,"116.34097495749707,23.614982044116438","['D2391', 'D2392', 'D2393', 'D2394', 'D3285', 'D3286', 'D3287', 'D3288', 'D7166', 'D7167', 'D7178', 'D7179', 'D7302', 'D7309', 'D7310', 'D7313', 'D7314', 'D7315', 'D7316', 'G6337', 'G6338', 'G6339', 'G6340', 'G6349', 'G6352', 'G6353', 'G6354', 'G6355', 'G6356']",29
1568,揭阳机场站,"116.52319802674694,23.551491012929123","['D3285', 'D3288', 'D7161', 'D7164', 'D7166', 'D7167', 'D7178', 'D7179', 'D7302', 'D7311', 'D7313', 'D7314', 'D7315', 'D7316', 'G6337', 'G6340']",16
1569,开平南站,"112.68254303538289,22.326824018580425","['C6902', 'C6907', 'C6911', 'C6912', 'C6916', 'C6919', 'C6926', 'C6928', 'C6934', 'C6937', 'C6938', 'C6941', 'C6945', 'C6946', 'C6949', 'C6955', 'C6956', 'C6957', 'C6960', 'C6963', 'C6965', 'C6981', 'C6983', 'C6984', 'C6994', 'C7202', 'C7203', 'C7204', 'C7205', 'C7207', 'C7209', 'C7210', 'C7212', 'C7214', 'C7734', 'C7735', 'C7736', 'C7738', 'C7740', 'C7743', 'G6054', 'G6055']",42
1570,葵潭站,"116.00332805709823,23.069995888246996","['D2322', 'D2323', 'D2328', 'D2331', 'D2342', 'D2356', 'D2385', 'D2388', 'D2406', 'D2407', 'D2409', 'D2410', 'D2411', 'D2412', 'D2421', 'D2424', 'D3112', 'D3248', 'D3249', 'D3333', 'D3341', 'D3344', 'D3655', 'D3658', 'D672', 'D673', 'D685', 'D688', 'D7114', 'D7115', 'D7118', 'D7119', 'D7161', 'D7164', 'D7312', 'D7430', 'D7431', 'D7446', 'D7447', 'D7447', 'D960', 'D9706', 'G6349', 'G6352', 'G9604']",45
1571,雷州站,"110.05229875388102,20.92523617690165","['K458', 'K511', 'K512', 'K513', 'Z112', 'Z113', 'Z8001', 'Z8004']",8
1572,乐昌站,"113.36417276460145,25.135316622332066","['K1005', 'K1008', 'K191', 'K194', 'K512', 'K513', 'K755', 'K758', 'K767', 'K768', 'K769', 'K770']",12
1573,龙丰站,"114.4017389842265,23.06833898213463","['C7501', 'C7502', 'C7504', 'C7505', 'C7506', 'C7507', 'C7508', 'C7509', 'C7510', 'C7511', 'C7512', 'C7513', 'C7515', 'C7516', 'C7517', 'C7518', 'C7519', 'C7520', 'C7522', 'C7523', 'C7524', 'C7525', 'C7526', 'C7527', 'C7528', 'C7529', 'C7530', 'C7531', 'C7532', 'C7533', 'C7535', 'C7536', 'C7537', 'C7538', 'C7539', 'C7540', 'C7542', 'C7543', 'C7544', 'C7545', 'C7546', 'C7547', 'C7548', 'C7549', 'C7550', 'C7551', 'C7552', 'C7553', 'C7555', 'C7556', 'C7557', 'C7558', 'C7560', 'C7561', 'C7562', 'C7563', 'C7564', 'C7565', 'C7566', 'C7567', 'C7568', 'C7569', 'C7571', 'C7572', 'C7573', 'C7574', 'C7575', 'C7576']",68
1574,廉江站,"110.30331810143706,21.62113358279419","['5533', '5534', '5535', '5536', '5537', '5538', '5539', '5540', 'K1231', 'K1232', 'K1233', 'K1234', 'K1472', 'K1473', 'K1474', 'K149', 'K150', 'K158', 'K1804', 'K457', 'K458', 'K871', 'K872', 'K873', 'K874', 'K9313', 'K9314', 'T8727', 'T8728', 'Y874']",30
1575,乐昌东站,"113.40275435742839,25.1195391372977","['G1001', 'G1031', 'G1034', 'G1040', 'G1041', 'G1131', 'G1134', 'G1164', 'G1175', 'G1176', 'G1177', 'G1178', 'G1185', 'G1186', 'G1188', 'G275', 'G278', 'G6042', 'G6043', 'G6065', 'G6068', 'G6069', 'G6101', 'G6117', 'G842', 'G843', 'G882', 'G9633', 'G9636']",29
1576,龙川站,"115.24402041316873,24.1178241661402","['K1020', 'K105', 'K106', 'K1281', 'K1282', 'K1283', 'K1284', 'K1309', 'K131', 'K1310', 'K1311', 'K1312', 'K134', 'K1620', 'K1621', 'K1656', 'K1657', 'K229', 'K230', 'K231', 'K232', 'K297', 'K298', 'K300', 'K33', 'K34', 'K35', 'K36', 'K446', 'K447', 'K567', 'K568', 'K569', 'K570', 'K675', 'K676', 'K677', 'K678', 'K725', 'K726', 'K727', 'K728', 'K729', 'K732', 'K797', 'K799', 'K800', 'K821', 'K822', 'K823', 'K824', 'K91', 'K92', 'K9241', 'K9242', 'K9243', 'K9244', 'K93', 'K94', 'T102', 'T125', 'T128', 'T212', 'T219', 'T222', 'T395', 'T396', 'T397', 'T398', 'T8365', 'T8366', 'T8367', 'T8368', 'T8379', 'T8380', 'T8381', 'T8382', 'Z181', 'Z182', 'Z183', 'Z184']",81
1577,龙川西站,"115.18734901347948,24.08354800323146","['D1684', 'D1685', 'D1687', 'D1690', 'D1692', 'D1693', 'D2414', 'D374', 'D375', 'G2267', 'G2268', 'G2269', 'G2270', 'G2694', 'G2698', 'G2705', 'G2709', 'G2710', 'G2712', 'G2723', 'G2734', 'G2735', 'G2737', 'G2738', 'G2740', 'G2741', 'G2742', 'G2744', 'G2746', 'G2747', 'G2748', 'G2749', 'G2755', 'G2756', 'G2761', 'G2763', 'G2764', 'G2766', 'G2767', 'G2771', 'G2774', 'G2776', 'G2777', 'G2784', 'G2785', 'G2795', 'G2796', 'G3155', 'G3158', 'G6307', 'G6308', 'G9703', 'G9704']",53
1578,沥林北站,"114.23615271267704,22.985302445328912","['C7501', 'C7502', 'C7504', 'C7505', 'C7506', 'C7507', 'C7508', 'C7509', 'C7510', 'C7511', 'C7512', 'C7513', 'C7515', 'C7516', 'C7517', 'C7518', 'C7519', 'C7520', 'C7522', 'C7523', 'C7524', 'C7525', 'C7526', 'C7527', 'C7528', 'C7529', 'C7530', 'C7531', 'C7532', 'C7533', 'C7535', 'C7536', 'C7537', 'C7538', 'C7539', 'C7540', 'C7542', 'C7543', 'C7544', 'C7545', 'C7546', 'C7547', 'C7548', 'C7549', 'C7550', 'C7551', 'C7552', 'C7553', 'C7555', 'C7556', 'C7557', 'C7558', 'C7560', 'C7561', 'C7562', 'C7563', 'C7564', 'C7565', 'C7566', 'C7567', 'C7568', 'C7569', 'C7571', 'C7572', 'C7573', 'C7574', 'C7575', 'C7576']",68
1579,陆丰站,"115.73989601383998,22.953469407946823","['D2113', 'D2281', 'D2283', 'D2286', 'D2289', 'D2292', 'D2297', 'D2301', 'D2305', 'D2307', 'D2308', 'D2312', 'D2322', 'D2323', 'D2325', 'D2329', 'D2336', 'D2341', 'D2352', 'D2353', 'D2354', 'D2355', 'D2357', 'D2361', 'D2386', 'D2387', 'D2401', 'D2402', 'D2403', 'D2404', 'D2430', 'D2431', 'D3107', 'D3108', 'D3111', 'D3121', 'D3122', 'D3123', 'D3124', 'D3248', 'D3249', 'D3307', 'D3339', 'D3341', 'D3343', 'D3652', 'D3653', 'D4872', 'D4873', 'D672', 'D673', 'D676', 'D691', 'D7122', 'D7123', 'D7149', 'D7152', 'D7157', 'D7158', 'D7159', 'D7160', 'D7170', 'D7171', 'D7174', 'D7175', 'D7178', 'D7179', 'D7309', 'D7311', 'D7313', 'D7315', 'D7341', 'D7404', 'D7414', 'D7415', 'D7424', 'D7437', 'D7440', 'D7442', 'D7443', 'D959', 'D9704', 'D9705', 'D9796', 'D9797', 'G1175', 'G1176', 'G1177', 'G1178', 'G1601', 'G1608', 'G1609', 'G1624', 'G1625', 'G3141', 'G4313', 'G4316', 'G4514', 'G4515', 'G4516', 'G6008', 'G6009', 'G6081', 'G6084', 'G6314', 'G6315', 'G6318', 'G6319', 'G6326', 'G6327', 'G6329', 'G6330', 'G6331', 'G6332', 'G6350', 'G6351', 'G6362', 'G6363', 'G9602', 'G9603', 'G9642', 'G9643', 'G9668', 'G9669']",124
1580,马踏站,"111.3726180411582,21.687692979986977","['C6901', 'C6903', 'C6906', 'C6909', 'C6912', 'C6913', 'C6918', 'C6920', 'C6925', 'C6934', 'C6938', 'C6939', 'C6943', 'C6945', 'C6947', 'C6953', 'C6981', 'C6983', 'C6994', 'C6997', 'C6999', 'C7203', 'C7204', 'C7207', 'C7212', 'C7744']",26
1581,茂名站,"110.93586396845387,21.647128985969328","['C6901', 'C6902', 'C6903', 'C6904', 'C6905', 'C6906', 'C6907', 'C6908', 'C6909', 'C6910', 'C6911', 'C6912', 'C6913', 'C6914', 'C6915', 'C6916', 'C6918', 'C6919', 'C6920', 'C6921', 'C6922', 'C6924', 'C6925', 'C6926', 'C6927', 'C6928', 'C6929', 'C6930', 'C6931', 'C6932', 'C6933', 'C6934', 'C6935', 'C6936', 'C6937', 'C6938', 'C6939', 'C6940', 'C6941', 'C6942', 'C6943', 'C6944', 'C6945', 'C6946', 'C6947', 'C6948', 'C6949', 'C6950', 'C6951', 'C6952', 'C6953', 'C6954', 'C6955', 'C6956', 'C6957', 'C6958', 'C6959', 'C6960', 'C6961', 'C6962', 'C6963', 'C6964', 'C6965', 'C6966', 'C6967', 'C6968', 'C6969', 'C6970', 'C6972', 'C6973', 'C6977', 'C6978', 'C6980', 'C6981', 'C6982', 'C6983', 'C6984', 'C6985', 'C6988', 'C6989', 'C6994', 'C6995', 'C6997', 'C6999', 'C7201', 'C7202', 'C7203', 'C7204', 'C7205', 'C7206', 'C7207', 'C7208', 'C7209', 'C7210', 'C7211', 'C7212', 'C7213', 'C7214', 'C7743', 'C7744', 'C7745', 'D7555', 'D7556', 'D921', 'D922', 'G6045', 'G6046', 'G6047', 'G6047', 'G6048', 'G6053', 'G6054', 'G6055', 'G6056', 'G6081', 'G6082', 'G6083', 'G6084', 'G6085', 'G6086', 'G6087', 'G6088', 'G6127', 'G6128', 'K1205', 'K1208', 'K229', 'K230', 'K231', 'K232', 'K511', 'K512', 'K513', 'K836', 'K837', 'K9247', 'K9248', 'K9249', 'K9250', 'K949', 'K952', 'Z111', 'Z112', 'Z113', 'Z114', 'Z383', 'Z384', 'Z385', 'Z386', 'Z501', 'Z502', 'Z503', 'Z8001', 'Z8002', 'Z8003', 'Z8004']",156
1582,茂名西站,"110.8543229807291,21.686620015573705","['K1205', 'K1206', 'K1207', 'K1208', 'K1231', 'K1232', 'K1233', 'K1234', 'K229', 'K230', 'K231', 'K232', 'K835', 'K836', 'K837', 'K838', 'K949', 'K950', 'K951', 'K952']",20
1583,梅州站,"116.13752331210354,24.264749783170394","['K229', 'K230', 'K231', 'K232', 'K297', 'K298', 'K300', 'K797', 'K799', 'K800', 'T8365', 'T8366', 'T8367', 'T8368', 'T8379', 'T8380', 'T8381', 'T8382']",18
1584,梅州西站,"116.05474598650578,24.25605498564345","['D2391', 'D2392', 'D2393', 'D2394', 'D3285', 'D3286', 'D3287', 'D3288', 'D7117', 'D7120', 'D7146', 'D7147', 'D7161', 'D7164', 'D7166', 'D7167', 'D7178', 'D7179', 'D7302', 'D7309', 'D7310', 'D7311', 'D7313', 'D7314', 'D7315', 'D7316', 'G6337', 'G6338', 'G6339', 'G6340', 'G6349', 'G6350', 'G6351', 'G6352', 'G6353', 'G6354', 'G6355', 'G6356']",38
1585,南朗站,"113.5397010323793,22.492434025006364","['C7618', 'C7619', 'C7620', 'C7625', 'C7632', 'C7633', 'C7636', 'C7641', 'C7647', 'C7648', 'C7653', 'C7657', 'C7658', 'C7664', 'C7665', 'C7667', 'C7672', 'C7677', 'C7680', 'C7683', 'C7686', 'C7689', 'C7697']",23
1586,南头站,"113.31518996176955,22.71922201973348","['C7610', 'C7626', 'C7643', 'C7644', 'C7654', 'C7666', 'C7679', 'C7695', 'C7697', 'C7724']",10
1587,南雄站,"114.31755302575901,25.15096375284617","['K209', 'K212', 'K827', 'K828', 'K829', 'K830', 'K9207', 'K9208', 'T870', 'T871']",10
1588,普宁站,"116.20555998327073,23.27287600632421","['D2113', 'D2281', 'D2283', 'D2286', 'D2287', 'D2289', 'D2292', 'D2293', 'D2297', 'D2302', 'D2304', 'D2305', 'D2307', 'D2311', 'D2312', 'D2322', 'D2323', 'D2325', 'D2329', 'D2330', 'D2331', 'D2341', 'D2350', 'D2351', 'D2352', 'D2353', 'D2354', 'D2355', 'D2357', 'D2361', 'D2402', 'D2403', 'D2429', 'D2432', 'D3107', 'D3111', 'D3122', 'D3123', 'D3125', 'D3248', 'D3249', 'D3307', 'D3314', 'D3315', 'D3318', 'D3319', 'D3334', 'D3343', 'D377', 'D4872', 'D4873', 'D661', 'D667', 'D668', 'D671', 'D673', 'D674', 'D687', 'D690', 'D691', 'D7109', 'D7112', 'D7114', 'D7115', 'D7117', 'D7120', 'D7122', 'D7123', 'D7125', 'D7128', 'D7142', 'D7143', 'D7146', 'D7147', 'D7150', 'D7151', 'D7153', 'D7154', 'D7155', 'D7156', 'D7158', 'D7159', 'D7166', 'D7167', 'D7169', 'D7172', 'D7173', 'D7176', 'D7310', 'D7311', 'D7314', 'D7315', 'D7343', 'D7412', 'D7414', 'D7415', 'D7438', 'D7439', 'D7442', 'D7443', 'D7445', 'D7448', 'D936', 'D959', 'D9796', 'D9797', 'G1601', 'G1602', 'G1608', 'G1609', 'G1624', 'G1625', 'G3141', 'G6003', 'G6006', 'G6081', 'G6084', 'G6086', 'G6087', 'G6314', 'G6315', 'G6317', 'G6318', 'G6319', 'G6320', 'G6338', 'G6339', 'G6346', 'G6347', 'G6350', 'G6351', 'G6353', 'G6354', 'G6355', 'G6356', 'G6357', 'G6358', 'G6359', 'G6360', 'G9602', 'G9603', 'G9642', 'G9643', 'G9668', 'G9669']",145
1589,坪石站,"113.06035012088084,25.29056643894717","['K1005', 'K1008', 'K191', 'K194', 'K512', 'K513', 'K755', 'K758', 'K767', 'K770', 'K776', 'K777', 'K812', 'K813']",14
